Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 1.31100E+01  0.00000E+00  3.69624E-03  3.13070E-04  3.38317E-03 
 1.31200E+01  0.00000E+00  3.69580E-03  3.12634E-04  3.38317E-03 
 1.31300E+01  0.00000E+00  3.69537E-03  3.12199E-04  3.38317E-03 
 1.31400E+01  0.00000E+00  3.69494E-03  3.11767E-04  3.38317E-03 
 1.31500E+01  0.00000E+00  3.69451E-03  3.11338E-04  3.38317E-03 
 1.31600E+01  0.00000E+00  3.69408E-03  3.10910E-04  3.38317E-03 
 1.31700E+01  0.00000E+00  3.69365E-03  3.10484E-04  3.38317E-03 
 1.31800E+01  0.00000E+00  3.69323E-03  3.10061E-04  3.38317E-03 
 1.31900E+01  0.00000E+00  3.69281E-03  3.09639E-04  3.38317E-03 
 1.32000E+01  0.00000E+00  3.69239E-03  3.09219E-04  3.38317E-03 
 1.32100E+01  0.00000E+00  3.69197E-03  3.08802E-04  3.38317E-03 
 1.32200E+01  0.00000E+00  3.69155E-03  3.08386E-04  3.38317E-03 
 1.32300E+01  0.00000E+00  3.69114E-03  3.07973E-04  3.38317E-03 
 1.32400E+01  0.00000E+00  3.69073E-03  3.07561E-04  3.38317E-03 
 1.32500E+01  0.00000E+00  3.69032E-03  3.07151E-04  3.38317E-03 
 1.32600E+01  0.00000E+00  3.68991E-03  3.06744E-04  3.38317E-03 
 1.32700E+01  0.00000E+00  3.68951E-03  3.06338E-04  3.38317E-03 
 1.32800E+01  0.00000E+00  3.68910E-03  3.05934E-04  3.38317E-03 
 1.32900E+01  0.00000E+00  3.68870E-03  3.05531E-04  3.38317E-03 
 1.33000E+01  0.00000E+00  3.68830E-03  3.05131E-04  3.38317E-03 
 1.33100E+01  0.00000E+00  3.68790E-03  3.04733E-04  3.38317E-03 
 1.33200E+01  0.00000E+00  3.68750E-03  3.04336E-04  3.38317E-03 
 1.33300E+01  0.00000E+00  3.68711E-03  3.03941E-04  3.38317E-03 
 1.33400E+01  0.00000E+00  3.68672E-03  3.03548E-04  3.38317E-03 
 1.33500E+01  0.00000E+00  3.68633E-03  3.03157E-04  3.38317E-03 
 1.33600E+01  0.00000E+00  3.68594E-03  3.02767E-04  3.38317E-03 
 1.33700E+01  0.00000E+00  3.68555E-03  3.02379E-04  3.38317E-03 
 1.33800E+01  0.00000E+00  3.68516E-03  3.01993E-04  3.38317E-03 
 1.33900E+01  0.00000E+00  3.68478E-03  3.01609E-04  3.38317E-03 
 1.34000E+01  0.00000E+00  3.68439E-03  3.01226E-04  3.38317E-03 
 1.34100E+01  0.00000E+00  3.68401E-03  3.00845E-04  3.38317E-03 
 1.34200E+01  0.00000E+00  3.68363E-03  3.00466E-04  3.38317E-03 
 1.34300E+01  0.00000E+00  3.68326E-03  3.00088E-04  3.38317E-03 
 1.34400E+01  0.00000E+00  3.68288E-03  2.99712E-04  3.38317E-03 
 1.34500E+01  0.00000E+00  3.68251E-03  2.99337E-04  3.38317E-03 
 1.34600E+01  0.00000E+00  3.68213E-03  2.98965E-04  3.38317E-03 
 1.34700E+01  0.00000E+00  3.68176E-03  2.98593E-04  3.38317E-03 
 1.34800E+01  0.00000E+00  3.68139E-03  2.98224E-04  3.38317E-03 
 1.34900E+01  0.00000E+00  3.68102E-03  2.97855E-04  3.38317E-03 
 1.35000E+01  0.00000E+00  3.68066E-03  2.97489E-04  3.38317E-03 
 1.35100E+01  0.00000E+00  3.68029E-03  2.97124E-04  3.38317E-03 
 1.35200E+01  0.00000E+00  3.67993E-03  2.96760E-04  3.38317E-03 
 1.35300E+01  0.00000E+00  3.67957E-03  2.96398E-04  3.38317E-03 
 1.35400E+01  0.00000E+00  3.67921E-03  2.96038E-04  3.38317E-03 
 1.35500E+01  0.00000E+00  3.67885E-03  2.95679E-04  3.38317E-03 
 1.35600E+01  0.00000E+00  3.67849E-03  2.95321E-04  3.38317E-03 
 1.35700E+01  0.00000E+00  3.67813E-03  2.94965E-04  3.38317E-03 
 1.35800E+01  0.00000E+00  3.67778E-03  2.94611E-04  3.38317E-03 
 1.35900E+01  0.00000E+00  3.67743E-03  2.94257E-04  3.38317E-03 
 1.36000E+01  0.00000E+00  3.67707E-03  2.93906E-04  3.38317E-03 
 1.36100E+01  0.00000E+00  3.67672E-03  2.93555E-04  3.38317E-03 
 1.36200E+01  0.00000E+00  3.67637E-03  2.93206E-04  3.38317E-03 
 1.36300E+01  0.00000E+00  3.67603E-03  2.92859E-04  3.38317E-03 
 1.36400E+01  0.00000E+00  3.67568E-03  2.92513E-04  3.38317E-03 
 1.36500E+01  0.00000E+00  3.67534E-03  2.92168E-04  3.38317E-03 
 1.36600E+01  0.00000E+00  3.67499E-03  2.91824E-04  3.38317E-03 
 1.36700E+01  0.00000E+00  3.67465E-03  2.91482E-04  3.38317E-03 
 1.36800E+01  0.00000E+00  3.67431E-03  2.91141E-04  3.38317E-03 
 1.36900E+01  0.00000E+00  3.67397E-03  2.90802E-04  3.38317E-03 
 1.37000E+01  0.00000E+00  3.67363E-03  2.90464E-04  3.38317E-03 
 1.37100E+01  0.00000E+00  3.67330E-03  2.90127E-04  3.38317E-03 
 1.37200E+01  0.00000E+00  3.67296E-03  2.89791E-04  3.38317E-03 
 1.37300E+01  0.00000E+00  3.67263E-03  2.89457E-04  3.38317E-03 
 1.37400E+01  0.00000E+00  3.67229E-03  2.89124E-04  3.38317E-03 
 1.37500E+01  0.00000E+00  3.67196E-03  2.88792E-04  3.38317E-03 
 1.37600E+01  0.00000E+00  3.67163E-03  2.88461E-04  3.38317E-03 
 1.37700E+01  0.00000E+00  3.67130E-03  2.88132E-04  3.38317E-03 
 1.37800E+01  0.00000E+00  3.67097E-03  2.87804E-04  3.38317E-03 
 1.37900E+01  0.00000E+00  3.67065E-03  2.87477E-04  3.38317E-03 
 1.38000E+01  0.00000E+00  3.67032E-03  2.87151E-04  3.38317E-03 
 1.38100E+01  0.00000E+00  3.67000E-03  2.86827E-04  3.38317E-03 
 1.38200E+01  0.00000E+00  3.66967E-03  2.86503E-04  3.38317E-03 
 1.38300E+01  0.00000E+00  3.66935E-03  2.86181E-04  3.38317E-03 
 1.38400E+01  0.00000E+00  3.66903E-03  2.85860E-04  3.38317E-03 
 1.38500E+01  0.00000E+00  3.66871E-03  2.85540E-04  3.38317E-03 
 1.38600E+01  0.00000E+00  3.66839E-03  2.85222E-04  3.38317E-03 
 1.38700E+01  0.00000E+00  3.66807E-03  2.84904E-04  3.38317E-03 
 1.38800E+01  0.00000E+00  3.66776E-03  2.84588E-04  3.38317E-03 
 1.38900E+01  0.00000E+00  3.66744E-03  2.84272E-04  3.38317E-03 
 1.39000E+01  0.00000E+00  3.66713E-03  2.83958E-04  3.38317E-03 
 1.39100E+01  0.00000E+00  3.66681E-03  2.83645E-04  3.38317E-03 
 1.39200E+01  0.00000E+00  3.66650E-03  2.83333E-04  3.38317E-03 
 1.39300E+01  0.00000E+00  3.66619E-03  2.83022E-04  3.38317E-03 
 1.39400E+01  0.00000E+00  3.66588E-03  2.82712E-04  3.38317E-03 
 1.39500E+01  0.00000E+00  3.66557E-03  2.82403E-04  3.38317E-03 
 1.39600E+01  0.00000E+00  3.66526E-03  2.82096E-04  3.38317E-03 
 1.39700E+01  0.00000E+00  3.66496E-03  2.81789E-04  3.38317E-03 
 1.39800E+01  0.00000E+00  3.66465E-03  2.81483E-04  3.38317E-03 
 1.39900E+01  0.00000E+00  3.66435E-03  2.81179E-04  3.38317E-03 
 1.40000E+01  0.00000E+00  3.66404E-03  2.80875E-04  3.38317E-03 
 1.40100E+01  0.00000E+00  3.66374E-03  2.80572E-04  3.38317E-03 
 1.40200E+01  0.00000E+00  3.66344E-03  2.80271E-04  3.38317E-03 
 1.40300E+01  0.00000E+00  3.66314E-03  2.79970E-04  3.38317E-03 
 1.40400E+01  0.00000E+00  3.66284E-03  2.79671E-04  3.38317E-03 
 1.40500E+01  0.00000E+00  3.66254E-03  2.79372E-04  3.38317E-03 
 1.40600E+01  0.00000E+00  3.66224E-03  2.79074E-04  3.38317E-03 
 1.40700E+01  0.00000E+00  3.66195E-03  2.78778E-04  3.38317E-03 
 1.40800E+01  0.00000E+00  3.66165E-03  2.78482E-04  3.38317E-03 
 1.40900E+01  0.00000E+00  3.66136E-03  2.78187E-04  3.38317E-03 
 1.41000E+01  0.00000E+00  3.66106E-03  2.77893E-04  3.38317E-03 
 1.41100E+01  0.00000E+00  3.66077E-03  2.77600E-04  3.38317E-03 
 1.41200E+01  0.00000E+00  3.66048E-03  2.77308E-04  3.38317E-03 
 1.41300E+01  0.00000E+00  3.66019E-03  2.77017E-04  3.38317E-03 
 1.41400E+01  0.00000E+00  3.65990E-03  2.76727E-04  3.38317E-03 
 1.41500E+01  0.00000E+00  3.65961E-03  2.76438E-04  3.38317E-03 
 1.41600E+01  0.00000E+00  3.65932E-03  2.76149E-04  3.38317E-03 
 1.41700E+01  0.00000E+00  3.65903E-03  2.75862E-04  3.38317E-03 
 1.41800E+01  0.00000E+00  3.65874E-03  2.75575E-04  3.38317E-03 
 1.41900E+01  0.00000E+00  3.65846E-03  2.75290E-04  3.38317E-03 
 1.42000E+01  0.00000E+00  3.65817E-03  2.75005E-04  3.38317E-03 
 1.42100E+01  0.00000E+00  3.65789E-03  2.74721E-04  3.38317E-03 
 1.42200E+01  0.00000E+00  3.65761E-03  2.74438E-04  3.38317E-03 
 1.42300E+01  0.00000E+00  3.65732E-03  2.74155E-04  3.38317E-03 
 1.42400E+01  0.00000E+00  3.65704E-03  2.73874E-04  3.38317E-03 
 1.42500E+01  0.00000E+00  3.65676E-03  2.73593E-04  3.38317E-03 
 1.42600E+01  0.00000E+00  3.65648E-03  2.73314E-04  3.38317E-03 
 1.42700E+01  0.00000E+00  3.65620E-03  2.73035E-04  3.38317E-03 
 1.42800E+01  0.00000E+00  3.65593E-03  2.72757E-04  3.38317E-03 
 1.42900E+01  0.00000E+00  3.65565E-03  2.72479E-04  3.38317E-03 
 1.43000E+01  0.00000E+00  3.65537E-03  2.72203E-04  3.38317E-03 
 1.43100E+01  0.00000E+00  3.65510E-03  2.71927E-04  3.38317E-03 
 1.43200E+01  0.00000E+00  3.65482E-03  2.71652E-04  3.38317E-03 
 1.43300E+01  0.00000E+00  3.65455E-03  2.71378E-04  3.38317E-03 
 1.43400E+01  0.00000E+00  3.65427E-03  2.71105E-04  3.38317E-03 
 1.43500E+01  0.00000E+00  3.65400E-03  2.70832E-04  3.38317E-03 
 1.43600E+01  0.00000E+00  3.65373E-03  2.70561E-04  3.38317E-03 
 1.43700E+01  0.00000E+00  3.65346E-03  2.70290E-04  3.38317E-03 
 1.43800E+01  0.00000E+00  3.65319E-03  2.70019E-04  3.38317E-03 
 1.43900E+01  0.00000E+00  3.65292E-03  2.69750E-04  3.38317E-03 
 1.44000E+01  0.00000E+00  3.65265E-03  2.69481E-04  3.38317E-03 
 1.44100E+01  0.00000E+00  3.65238E-03  2.69213E-04  3.38317E-03 
 1.44200E+01  0.00000E+00  3.65211E-03  2.68946E-04  3.38317E-03 
 1.44300E+01  0.00000E+00  3.65185E-03  2.68679E-04  3.38317E-03 
 1.44400E+01  0.00000E+00  3.65158E-03  2.68413E-04  3.38317E-03 
 1.44500E+01  0.00000E+00  3.65132E-03  2.68148E-04  3.38317E-03 
 1.44600E+01  0.00000E+00  3.65105E-03  2.67884E-04  3.38317E-03 
 1.44700E+01  0.00000E+00  3.65079E-03  2.67620E-04  3.38317E-03 
 1.44800E+01  0.00000E+00  3.65053E-03  2.67357E-04  3.38317E-03 
 1.44900E+01  0.00000E+00  3.65026E-03  2.67095E-04  3.38317E-03 
 1.45000E+01  0.00000E+00  3.65000E-03  2.66834E-04  3.38317E-03 
 1.45100E+01  0.00000E+00  3.64974E-03  2.66573E-04  3.38317E-03 
 1.45200E+01  0.00000E+00  3.64948E-03  2.66313E-04  3.38317E-03 
 1.45300E+01  0.00000E+00  3.64922E-03  2.66053E-04  3.38317E-03 
 1.45400E+01  0.00000E+00  3.64896E-03  2.65794E-04  3.38317E-03 
 1.45500E+01  0.00000E+00  3.64870E-03  2.65536E-04  3.38317E-03 
 1.45600E+01  0.00000E+00  3.64845E-03  2.65279E-04  3.38317E-03 
 1.45700E+01  0.00000E+00  3.64819E-03  2.65022E-04  3.38317E-03 
 1.45800E+01  0.00000E+00  3.64793E-03  2.64765E-04  3.38317E-03 
 1.45900E+01  0.00000E+00  3.64768E-03  2.64510E-04  3.38317E-03 
 1.46000E+01  0.00000E+00  3.64742E-03  2.64255E-04  3.38317E-03 
 1.46100E+01  0.00000E+00  3.64717E-03  2.64001E-04  3.38317E-03 
 1.46200E+01  0.00000E+00  3.64692E-03  2.63747E-04  3.38317E-03 
 1.46300E+01  0.00000E+00  3.64666E-03  2.63494E-04  3.38317E-03 
 1.46400E+01  0.00000E+00  3.64641E-03  2.63242E-04  3.38317E-03 
 1.46500E+01  0.00000E+00  3.64616E-03  2.62990E-04  3.38317E-03 
 1.46600E+01  0.00000E+00  3.64591E-03  2.62739E-04  3.38317E-03 
 1.46700E+01  0.00000E+00  3.64566E-03  2.62489E-04  3.38317E-03 
 1.46800E+01  0.00000E+00  3.64541E-03  2.62239E-04  3.38317E-03 
 1.46900E+01  0.00000E+00  3.64516E-03  2.61989E-04  3.38317E-03 
 1.47000E+01  0.00000E+00  3.64491E-03  2.61741E-04  3.38317E-03 
 1.47100E+01  0.00000E+00  3.64466E-03  2.61493E-04  3.38317E-03 
 1.47200E+01  0.00000E+00  3.64441E-03  2.61245E-04  3.38317E-03 
 1.47300E+01  0.00000E+00  3.64417E-03  2.60998E-04  3.38317E-03 
 1.47400E+01  0.00000E+00  3.64392E-03  2.60752E-04  3.38317E-03 
 1.47500E+01  0.00000E+00  3.64367E-03  2.60506E-04  3.38317E-03 
 1.47600E+01  0.00000E+00  3.64343E-03  2.60261E-04  3.38317E-03 
 1.47700E+01  0.00000E+00  3.64319E-03  2.60017E-04  3.38317E-03 
 1.47800E+01  0.00000E+00  3.64294E-03  2.59773E-04  3.38317E-03 
 1.47900E+01  0.00000E+00  3.64270E-03  2.59529E-04  3.38317E-03 
 1.48000E+01  0.00000E+00  3.64245E-03  2.59286E-04  3.38317E-03 
 1.48100E+01  0.00000E+00  3.64221E-03  2.59044E-04  3.38317E-03 
 1.48200E+01  0.00000E+00  3.64197E-03  2.58802E-04  3.38317E-03 
