Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 9.80000E+00  1.87566E-01  2.60903E-02  2.40326E-02  2.05771E-03 
 9.80500E+00  1.86050E-01  2.58235E-02  2.37658E-02  2.05771E-03 
 9.81000E+00  1.84549E-01  2.55592E-02  2.35015E-02  2.05771E-03 
 9.81500E+00  1.83063E-01  2.52973E-02  2.32396E-02  2.05771E-03 
 9.82000E+00  1.81594E-01  2.50383E-02  2.29806E-02  2.05771E-03 
 9.82500E+00  1.80143E-01  2.47825E-02  2.27248E-02  2.05771E-03 
 9.83000E+00  1.78711E-01  2.45300E-02  2.24723E-02  2.05771E-03 
 9.83500E+00  1.77300E-01  2.42814E-02  2.22237E-02  2.05771E-03 
 9.84000E+00  1.75912E-01  2.40369E-02  2.19792E-02  2.05771E-03 
 9.84500E+00  1.74548E-01  2.37969E-02  2.17392E-02  2.05771E-03 
 9.85000E+00  1.73209E-01  2.35616E-02  2.15039E-02  2.05771E-03 
 9.85500E+00  1.71896E-01  2.33312E-02  2.12735E-02  2.05771E-03 
 9.86000E+00  1.70611E-01  2.31061E-02  2.10484E-02  2.05771E-03 
 9.86500E+00  1.69355E-01  2.28864E-02  2.08287E-02  2.05771E-03 
 9.87000E+00  1.68129E-01  2.26724E-02  2.06147E-02  2.05771E-03 
 9.87500E+00  1.66934E-01  2.24643E-02  2.04066E-02  2.05771E-03 
 9.88000E+00  1.65773E-01  2.22626E-02  2.02049E-02  2.05771E-03 
 9.88500E+00  1.64645E-01  2.20671E-02  2.00094E-02  2.05771E-03 
 9.89000E+00  1.63552E-01  2.18782E-02  1.98205E-02  2.05771E-03 
 9.89500E+00  1.62494E-01  2.16959E-02  1.96382E-02  2.05771E-03 
 9.90000E+00  1.61474E-01  2.15206E-02  1.94629E-02  2.05771E-03 
 9.90500E+00  1.60492E-01  2.13523E-02  1.92946E-02  2.05771E-03 
 9.91000E+00  1.59549E-01  2.11912E-02  1.91335E-02  2.05771E-03 
 9.91500E+00  1.58646E-01  2.10374E-02  1.89797E-02  2.05771E-03 
 9.92000E+00  1.57784E-01  2.08911E-02  1.88333E-02  2.05771E-03 
 9.92500E+00  1.56963E-01  2.07521E-02  1.86944E-02  2.05771E-03 
 9.93000E+00  1.56185E-01  2.06208E-02  1.85631E-02  2.05771E-03 
 9.93500E+00  1.55450E-01  2.04971E-02  1.84394E-02  2.05771E-03 
 9.94000E+00  1.54759E-01  2.03812E-02  1.83235E-02  2.05771E-03 
 9.94500E+00  1.54112E-01  2.02729E-02  1.82152E-02  2.05771E-03 
 9.95000E+00  1.53511E-01  2.01727E-02  1.81149E-02  2.05771E-03 
 9.95500E+00  1.52956E-01  2.00803E-02  1.80226E-02  2.05771E-03 
 9.96000E+00  1.52447E-01  1.99958E-02  1.79381E-02  2.05771E-03 
 9.96500E+00  1.51985E-01  1.99192E-02  1.78615E-02  2.05771E-03 
 9.97000E+00  1.51571E-01  1.98508E-02  1.77931E-02  2.05771E-03 
 9.97500E+00  1.51204E-01  1.97902E-02  1.77325E-02  2.05771E-03 
 9.98000E+00  1.50886E-01  1.97378E-02  1.76801E-02  2.05771E-03 
 9.98500E+00  1.50616E-01  1.96933E-02  1.76356E-02  2.05771E-03 
 9.99000E+00  1.50394E-01  1.96568E-02  1.75991E-02  2.05771E-03 
 9.99500E+00  1.50222E-01  1.96285E-02  1.75708E-02  2.05771E-03 
 1.00000E+01  1.50099E-01  1.96083E-02  1.75506E-02  2.05771E-03 
 1.00050E+01  1.50025E-01  1.95961E-02  1.75384E-02  2.05771E-03 
 1.00100E+01  1.50000E-01  1.95919E-02  1.75342E-02  2.05771E-03 
